"Measure code","SEX","YES_NO","COUNTRY_REGION","YEAR","VALUE"
"HFA_590","ALL","","NLD","1991","151.97"
"HFA_590","ALL","","NLD","1992","149.02"
"HFA_590","ALL","","NLD","1993","135.31"
"HFA_590","ALL","","NLD","1994","134.32"
"HFA_590","ALL","","NLD","1995","131.72"
"HFA_590","ALL","","NLD","1996","142.67"
"HFA_590","ALL","","NLD","1997","138.82"
"HFA_590","ALL","","NLD","1998","146.88"
"HFA_590","ALL","","NLD","1999","138.08"
"HFA_590","ALL","","NLD","2000","133.48"
"HFA_590","ALL","","NLD","2001","143.54"
"HFA_590","ALL","","NLD","2002","143.94"
"HFA_590","ALL","","NLD","2003","139.92"
"HFA_590","ALL","","NLD","2004","147.69"
"HFA_590","ALL","","NLD","2005","146.44"
"HFA_590","ALL","","NLD","2006","147.49"
"HFA_590","ALL","","NLD","2007","143.36"
"HFA_590","ALL","","NLD","2008","143.71"
"HFA_590","ALL","","NLD","2009","144.73"
"HFA_590","ALL","","NLD","2010","139.25"
"HFA_590","ALL","","NLD","2011","138.7"
"HFA_590","ALL","","NLD","2012","135.13"
"HFA_590","ALL","","NLD","2013","144.67"
"HFA_590","ALL","","NLD","2014","142.66"
"HFA_590","ALL","","NLD","2015","146.22"
"HFA_590","ALL","","NLD","2016","138.65"
"HFA_590","ALL","","NLD","2017","144.85"
"HFA_590","ALL","","NLD","2018","152.34"
"HFA_590","ALL","","NORDIC","1980","874.21"
"HFA_590","ALL","","NORDIC","1981","813.9"
"HFA_590","ALL","","NORDIC","1982","741.76"
"HFA_590","ALL","","NORDIC","1983","677.34"
"HFA_590","ALL","","NORDIC","1984","631.61"
"HFA_590","ALL","","NORDIC","1985","592.26"
"HFA_590","ALL","","NORDIC","1986","564.82"
"HFA_590","ALL","","NORDIC","1987","564.27"
"HFA_590","ALL","","NORDIC","1988","531.13"
"HFA_590","ALL","","NORDIC","1989","501.31"
"HFA_590","ALL","","NORDIC","1990","449.73"
"HFA_590","ALL","","NORDIC","1991","408.89"
"HFA_590","ALL","","NORDIC","1992","390.14"
"HFA_590","ALL","","NORDIC","1993","371.56"
"HFA_590","ALL","","NORDIC","1994","356.1"
"HFA_590","ALL","","NORDIC","1995","355.52"
"HFA_590","ALL","","NORDIC","1996","364.68"
"HFA_590","ALL","","NORDIC","1997","355.72"
"HFA_590","ALL","","NORDIC","1998","352.88"
"HFA_590","ALL","","NORDIC","1999","340.83"
"HFA_590","ALL","","NORDIC","2000","328.8"
"HFA_590","ALL","","NORDIC","2001","316.78"
"HFA_590","ALL","","NORDIC","2002","314.35"
"HFA_590","ALL","","NORDIC","2003","310.7"
"HFA_590","ALL","","NORDIC","2004","305.28"
"HFA_590","ALL","","NORDIC","2005","298.67"
"HFA_590","ALL","","NORDIC","2006","278.76"
"HFA_590","ALL","","NORDIC","2007","268.73"
"HFA_590","ALL","","NORDIC","2008","271.75"
"HFA_590","ALL","","NORDIC","2009","260.97"
"HFA_590","ALL","","NORDIC","2010","253.46"
"HFA_590","ALL","","NORDIC","2011","257.24"
"HFA_590","ALL","","NORDIC","2012","251.67"
"HFA_590","ALL","","NORDIC","2013","255.13"
"HFA_590","ALL","","NORDIC","2014","248.79"
"HFA_590","ALL","","NORDIC","2015","252.11"
"HFA_590","ALL","","NORDIC","2016","244.49"
"HFA_590","ALL","","NORDIC","2017","247.48"
"HFA_590","ALL","","NORDIC","2018","253.19"
"HFA_590","ALL","","NORDIC","2019","259.77"
"HFA_590","ALL","","NOR","1989","429.28"
"HFA_590","ALL","","NOR","1990","379.42"
"HFA_590","ALL","","NOR","1991","346"
"HFA_590","ALL","","NOR","1992","343.94"
"HFA_590","ALL","","NOR","1993","319.92"
"HFA_590","ALL","","NOR","1994","328.77"
"HFA_590","ALL","","NOR","1995","305.47"
"HFA_590","ALL","","NOR","1996","296.99"
"HFA_590","ALL","","NOR","1997","266.4"
"HFA_590","ALL","","NOR","1998","264.35"
"HFA_590","ALL","","NOR","1999","273.1"
"HFA_590","ALL","","NOR","2000","275.62"
"HFA_590","ALL","","NOR","2001","265.23"
"HFA_590","ALL","","NOR","2002","262.44"
"HFA_590","ALL","","NOR","2003","267.9"
"HFA_590","ALL","","NOR","2004","287.74"
"HFA_590","ALL","","NOR","2005","264.59"
"HFA_590","ALL","","NOR","2006","247.97"
"HFA_590","ALL","","NOR","2007","246.72"
"HFA_590","ALL","","NOR","2008","254.3"
"HFA_590","ALL","","NOR","2009","242.25"
"HFA_590","ALL","","NOR","2010","240.44"
"HFA_590","ALL","","NOR","2011","235.65"
"HFA_590","ALL","","NOR","2012","237.67"
"HFA_590","ALL","","NOR","2013","239.56"
"HFA_590","ALL","","NOR","2014","231.54"
"HFA_590","ALL","","NOR","2015","228.63"
"HFA_590","ALL","","NOR","2016","220.04"
"HFA_590","ALL","","NOR","2017","224.97"
"HFA_590","ALL","","NOR","2018","237.96"
"HFA_590","ALL","","NOR","2019","225.91"
"HFA_590","ALL","","POL","2012","4.67"
"HFA_590","ALL","","POL","2013","4.26"
"HFA_590","ALL","","POL","2014","6.5"
"HFA_590","ALL","","POL","2015","4.58"
"HFA_590","ALL","","POL","2016","6.07"
"HFA_590","ALL","","POL","2017","6.22"
"HFA_590","ALL","","POL","2018","5.74"
"HFA_590","ALL","","PRT","2008","209.87"
"HFA_590","ALL","","PRT","2009","222.16"
"HFA_590","ALL","","PRT","2010","212.95"
"HFA_590","ALL","","PRT","2011","210.54"
"HFA_590","ALL","","PRT","2012","216.74"
"HFA_590","ALL","","PRT","2013","212.72"
"HFA_590","ALL","","PRT","2014","183.95"
"HFA_590","ALL","","PRT","2015","171"
"HFA_590","ALL","","PRT","2016","151.98"
"HFA_590","ALL","","PRT","2017","144.85"
"HFA_590","ALL","","PRT","2018","136.28"
"HFA_590","ALL","","PRT","2019","134.05"
"HFA_590","ALL","","ROU","1980","5062.36"
"HFA_590","ALL","","ROU","1982","6902.35"
"HFA_590","ALL","","ROU","1984","4673.34"
"HFA_590","ALL","","ROU","1985","4316.49"
"HFA_590","ALL","","ROU","1986","1916.18"
"HFA_590","ALL","","ROU","1987","1652.02"
"HFA_590","ALL","","ROU","1988","1450.99"
"HFA_590","ALL","","ROU","1989","1925.42"
"HFA_590","ALL","","ROU","1990","9607.31"
"HFA_590","ALL","","ROU","1991","11797.58"
"HFA_590","ALL","","ROU","1992","10229.55"
"HFA_590","ALL","","ROU","1993","9563.81"
"HFA_590","ALL","","ROU","1994","8697.13"
"HFA_590","ALL","","ROU","1995","8508.72"
"HFA_590","ALL","","ROU","1996","7895.51"
"HFA_590","ALL","","ROU","1997","6090.52"
"HFA_590","ALL","","ROU","1998","4866.17"
"HFA_590","ALL","","ROU","1999","4467.7"
"HFA_590","ALL","","ROU","2000","4059.48"
"HFA_590","ALL","","ROU","2001","3808.08"
"HFA_590","ALL","","ROU","2002","3808.08"
"HFA_590","ALL","","ROU","2003","3058.65"
"HFA_590","ALL","","ROU","2004","2359.92"
"HFA_590","ALL","","ROU","2005","1796.54"
"HFA_590","ALL","","ROU","2006","1629.12"
"HFA_590","ALL","","ROU","2007","1492.63"
"HFA_590","ALL","","ROU","2008","1377.13"
"HFA_590","ALL","","ROU","2009","1176.2"
"HFA_590","ALL","","ROU","2010","996.76"
"HFA_590","ALL","","ROU","2011","1050.1"
"HFA_590","ALL","","ROU","2012","849.07"
"HFA_590","ALL","","ROU","2013","774.83"
"HFA_590","ALL","","ROU","2014","691.6"
"HFA_590","ALL","","ROU","2015","600.03"
"HFA_590","ALL","","ROU","2016","546.21"
"HFA_590","ALL","","ROU","2017","470.93"
"HFA_590","ALL","","RUS","1991","5305.8"
"HFA_590","ALL","","RUS","1992","5933.61"
"HFA_590","ALL","","RUS","1993","6653.06"
"HFA_590","ALL","","RUS","1994","6964.72"
"HFA_590","ALL","","RUS","1995","6471.41"
"HFA_590","ALL","","RUS","1996","5929.18"
"HFA_590","ALL","","RUS","1997","5803.31"
"HFA_590","ALL","","RUS","1998","5340.83"
"HFA_590","ALL","","RUS","1999","5209.01"
"HFA_590","ALL","","RUS","2012","927.1"
"HFA_590","ALL","","RUS","2013","859.26"
"HFA_590","ALL","","RUS","2014","764.6"
"HFA_590","ALL","","RUS","2015","700.8"
"HFA_590","ALL","","SEEHN","1992","4652.25"
"HFA_590","ALL","","SEEHN","1993","4330.95"
"HFA_590","ALL","","SEEHN","1994","4099.19"
"HFA_590","ALL","","SEEHN","1995","3919.92"
"HFA_590","ALL","","SEEHN","1996","3713.82"
"HFA_590","ALL","","SEEHN","1997","3130.71"
"HFA_590","ALL","","SEEHN","1998","2689.27"
"HFA_590","ALL","","SEEHN","1999","2542"
"HFA_590","ALL","","SEEHN","2000","2318.59"
"HFA_590","ALL","","SEEHN","2001","2006.67"
"HFA_590","ALL","","SEEHN","2002","1972.49"
"HFA_590","ALL","","SEEHN","2003","1679.3"
"HFA_590","ALL","","SEEHN","2004","1411.24"
"HFA_590","ALL","","SEEHN","2005","1152.82"
"HFA_590","ALL","","SEEHN","2006","1041.84"
"HFA_590","ALL","","SEEHN","2007","965.22"
"HFA_590","ALL","","SEEHN","2008","894.99"
"HFA_590","ALL","","SEEHN","2009","765.37"
"HFA_590","ALL","","SEEHN","2010","675.86"
"HFA_590","ALL","","SEEHN","2011","688.75"
"HFA_590","ALL","","SEEHN","2012","611.88"
"HFA_590","ALL","","SEEHN","2013","576.27"
"HFA_590","ALL","","SEEHN","2014","516.83"
"HFA_590","ALL","","SEEHN","2015","480.65"
"HFA_590","ALL","","SEEHN","2016","444.34"
"HFA_590","ALL","","SEEHN","2017","401.03"
"HFA_590","ALL","","SEEHN","2018","396.3"
"HFA_590","ALL","","SMR","2011","330"
"HFA_590","ALL","","SMR","2012","128.44"
"HFA_590","ALL","","SMR","2013","105.26"
"HFA_590","ALL","","SMR","2014","150.94"
"HFA_590","ALL","","SMR","2015","205.13"
"HFA_590","ALL","","SMR","2016","208.33"
"HFA_590","ALL","","SMR","2017","142.86"
"HFA_590","ALL","","SMR","2018","193.18"
"HFA_590","ALL","","SMR","2019","224.72"
"HFA_590","ALL","","SMR","2020","90.09"
"HFA_590","ALL","","ESP","1988","115.53"
"HFA_590","ALL","","ESP","1989","139.26"
"HFA_590","ALL","","ESP","1990","179.17"
"HFA_590","ALL","","ESP","1991","191.05"
"HFA_590","ALL","","ESP","1992","198.12"
"HFA_590","ALL","","ESP","1993","188.54"
"HFA_590","ALL","","ESP","1994","192.22"
"HFA_590","ALL","","ESP","1995","187.13"
"HFA_590","ALL","","ESP","1996","181.95"
"HFA_590","ALL","","ESP","1997","159.69"
"HFA_590","ALL","","ESP","1998","158.35"
"HFA_590","ALL","","ESP","1999","147.83"
"HFA_590","ALL","","ESP","2000","142.25"
"HFA_590","ALL","","ESP","2001","145.3"
"HFA_590","ALL","","ESP","2002","150.69"
"HFA_590","ALL","","ESP","2003","142.55"
"HFA_590","ALL","","ESP","2004","143.4"
"HFA_590","ALL","","ESP","2005","146.07"
"HFA_590","ALL","","ESP","2006","154.12"
"HFA_590","ALL","","ESP","2007","157.7"
"HFA_590","ALL","","ESP","2008","153"
"HFA_590","ALL","","ESP","2009","154.07"
"HFA_590","ALL","","ESP","2010","157.09"
"HFA_590","ALL","","ESP","2011","166.84"
"HFA_590","ALL","","ESP","2012","162.18"
"HFA_590","ALL","","ESP","2013","171.12"
"HFA_590","ALL","","ESP","2014","155.52"
"HFA_590","ALL","","ESP","2015","154.73"
"HFA_590","ALL","","ESP","2016","154.39"
"HFA_590","ALL","","ESP","2017","159.55"
"HFA_590","ALL","","ESP","2018","165.67"
"HFA_590","ALL","","ESP","2019","176.5"
"HFA_590","ALL","","SRB","2000","2429.72"
"HFA_590","ALL","","SRB","2001","1891.67"
"HFA_590","ALL","","SRB","2002","1633.46"
"HFA_590","ALL","","SRB","2003","1521.22"
"HFA_590","ALL","","SRB","2004","1411.05"
"HFA_590","ALL","","SRB","2005","1314.26"
"HFA_590","ALL","","SRB","2006","1252.8"
"HFA_590","ALL","","SRB","2007","1189.5"
"HFA_590","ALL","","SRB","2008","1066.81"
"HFA_590","ALL","","SRB","2009","918.14"
"HFA_590","ALL","","SRB","2010","855.54"
"HFA_590","ALL","","SRB","2011","822.44"
"HFA_590","ALL","","SRB","2012","746.99"
"HFA_590","ALL","","SRB","2013","694.85"
"HFA_590","ALL","","SRB","2014","588.06"
"HFA_590","ALL","","SRB","2015","576.92"
"HFA_590","ALL","","SRB","2016","511.62"
"HFA_590","ALL","","SRB","2017","457.63"
"HFA_590","ALL","","SRB","2018","438.18"
"HFA_590","ALL","","SRB","2019","422.28"
"HFA_590","ALL","","SVK","1980","2073.29"
"HFA_590","ALL","","SVK","1981","2103.16"
"HFA_590","ALL","","SVK","1982","2232.42"
"HFA_590","ALL","","SVK","1983","2694.82"
"HFA_590","ALL","","SVK","1984","2317.94"
"HFA_590","ALL","","SVK","1985","2347"
"HFA_590","ALL","","SVK","1986","2723.08"
"HFA_590","ALL","","SVK","1987","2830.67"
"HFA_590","ALL","","SVK","1988","2934.84"
"HFA_590","ALL","","SVK","1989","2900.68"
"HFA_590","ALL","","SVK","1990","2903.63"
"HFA_590","ALL","","SVK","1991","2768.21"
"HFA_590","ALL","","SVK","1992","2499.62"
"HFA_590","ALL","","SVK","1993","2350.68"
"HFA_590","ALL","","SVK","1994","1909.87"
"HFA_590","ALL","","SVK","1995","1817.1"
"HFA_590","ALL","","SVK","1996","1521.74"
"HFA_590","ALL","","SVK","1997","1357.88"
"HFA_590","ALL","","SVK","1998","1259.01"
"HFA_590","ALL","","SVK","1999","1172.7"
"HFA_590","ALL","","SVK","2000","1033.77"
"HFA_590","ALL","","SVK","2001","1029.78"
"HFA_590","ALL","","SVK","2002","976.99"
"HFA_590","ALL","","SVK","2003","885.8"
"HFA_590","ALL","","SVK","2004","759.67"
"HFA_590","ALL","","SVK","2005","682.76"
"HFA_590","ALL","","SVK","2006","592.88"
"HFA_590","ALL","","SVK","2007","532.55"
"HFA_590","ALL","","SVK","2008","476.25"
"HFA_590","ALL","","SVK","2009","373.57"
"HFA_590","ALL","","SVK","2010","327.97"
"HFA_590","ALL","","SVK","2011","297.78"
"HFA_590","ALL","","SVK","2012","304.59"
"HFA_590","ALL","","SVK","2013","287.97"
"HFA_590","ALL","","SVK","2014","264.31"
"HFA_590","ALL","","SVK","2015","237.87"
"HFA_590","ALL","","SVK","2016","209.78"
"HFA_590","ALL","","SVK","2017","192.18"
"HFA_590","ALL","","SVK","2018","187.22"
"HFA_590","ALL","","SVK","2019","168.32"
"HFA_590","ALL","","SVN","1982","2657.41"
"HFA_590","ALL","","SVN","1984","2883.76"
"HFA_590","ALL","","SVN","1985","2674.19"
"HFA_590","ALL","","SVN","1986","2656.86"
"HFA_590","ALL","","SVN","1987","2556.31"
"HFA_590","ALL","","SVN","1988","2886.02"
"HFA_590","ALL","","SVN","1989","3091.71"
"HFA_590","ALL","","SVN","1990","2900.16"
"HFA_590","ALL","","SVN","1991","2605.83"
"HFA_590","ALL","","SVN","1992","2919.73"
"HFA_590","ALL","","SVN","1993","2481.68"
"HFA_590","ALL","","SVN","1994","2442.87"
"HFA_590","ALL","","SVN","1995","2275.94"
"HFA_590","ALL","","SVN","1996","2149.82"
"HFA_590","ALL","","SVN","1997","1880.98"
"HFA_590","ALL","","SVN","1998","1717.72"
"HFA_590","ALL","","SVN","1999","1683.04"
"HFA_590","ALL","","SVN","2000","1440.8"
"HFA_590","ALL","","SVN","2001","1391.48"
"HFA_590","ALL","","SVN","2002","1183.69"
"HFA_590","ALL","","SVN","2003","1081.04"
"HFA_590","ALL","","SVN","2004","924.1"
"HFA_590","ALL","","SVN","2005","780.03"
"HFA_590","ALL","","SVN","2006","696.32"
"HFA_590","ALL","","SVN","2007","572.6"
"HFA_590","ALL","","SVN","2008","464.58"
"HFA_590","ALL","","SVN","2009","400.44"
"HFA_590","ALL","","SVN","2010","374.93"
"HFA_590","ALL","","SVN","2011","350.17"
"HFA_590","ALL","","SVN","2012","342.75"
"HFA_590","ALL","","SVN","2013","347.4"
"HFA_590","ALL","","SVN","2014","336.8"
"HFA_590","ALL","","SVN","2015","330.7"
"HFA_590","ALL","","SVN","2016","315.37"
"HFA_590","ALL","","SVN","2017","308.48"
"HFA_590","ALL","","SVN","2018","284.26"
"HFA_590","ALL","","SVN","2019","280.5"
"HFA_590","ALL","","SWE","1975","926.12"
"HFA_590","ALL","","SWE","1980","970.67"
"HFA_590","ALL","","SWE","1981","878.07"
"HFA_590","ALL","","SWE","1982","823.69"
"HFA_590","ALL","","SWE","1983","764.65"
"HFA_590","ALL","","SWE","1984","701.34"
"HFA_590","ALL","","SWE","1985","645.7"
"HFA_590","ALL","","SWE","1986","620.01"
"HFA_590","ALL","","SWE","1987","628.01"
"HFA_590","ALL","","SWE","1988","586.82"
"HFA_590","ALL","","SWE","1989","546.31"
"HFA_590","ALL","","SWE","1990","504.13"
"HFA_590","ALL","","SWE","1991","450.3"
"HFA_590","ALL","","SWE","1992","447.65"
"HFA_590","ALL","","SWE","1993","440.43"
"HFA_590","ALL","","SWE","1994","430.98"
"HFA_590","ALL","","SWE","1995","451.58"
"HFA_590","ALL","","SWE","1996","468.6"
"HFA_590","ALL","","SWE","1997","496.81"
"HFA_590","ALL","","SWE","1998","480.69"
"HFA_590","ALL","","SWE","1999","455.86"
"HFA_590","ALL","","SWE","2000","424.71"
"HFA_590","ALL","","SWE","2001","396.87"
"HFA_590","ALL","","SWE","2002","398.02"
"HFA_590","ALL","","SWE","2003","380.3"
"HFA_590","ALL","","SWE","2004","366.15"
"HFA_590","ALL","","SWE","2005","364.4"
"HFA_590","ALL","","SWE","2006","334.7"
"HFA_590","ALL","","SWE","2007","322.37"
"HFA_590","ALL","","SWE","2008","328.26"
"HFA_590","ALL","","SWE","2009","307.88"
"HFA_590","ALL","","SWE","2010","295.52"
"HFA_590","ALL","","SWE","2011","310.72"
"HFA_590","ALL","","SWE","2012","296.07"
"HFA_590","ALL","","SWE","2014","301.95"
"HFA_590","ALL","","SWE","2015","308.76"
"HFA_590","ALL","","SWE","2016","307.28"
"HFA_590","ALL","","SWE","2017","299.49"
"HFA_590","ALL","","SWE","2018","308.1"
"HFA_590","ALL","","SWE","2019","325.92"
"HFA_590","ALL","","CHE","2007","119.23"
"HFA_590","ALL","","CHE","2008","115.02"
"HFA_590","ALL","","CHE","2009","114.88"
"HFA_590","ALL","","CHE","2010","115.82"
"HFA_590","ALL","","CHE","2011","116.3"
"HFA_590","ALL","","CHE","2012","114.95"
"HFA_590","ALL","","CHE","2013","107.9"
"HFA_590","ALL","","CHE","2014","102.2"
"HFA_590","ALL","","CHE","2015","102.53"
"HFA_590","ALL","","CHE","2016","100.52"
"HFA_590","ALL","","CHE","2017","97.75"
"HFA_590","ALL","","CHE","2018","100.3"
"HFA_590","ALL","","CHE","2019","94.83"
"HFA_590","ALL","","TJK","1991","631.96"
"HFA_590","ALL","","TJK","1992","449.58"
"HFA_590","ALL","","TJK","2001","177.44"
"HFA_590","ALL","","TJK","2002","215.81"
"HFA_590","ALL","","TJK","2003","243.65"
"HFA_590","ALL","","TJK","2004","258.85"
"HFA_590","ALL","","TJK","2005","262.87"
"HFA_590","ALL","","TJK","2006","216.84"
"HFA_590","ALL","","TJK","2007","213.87"
"HFA_590","ALL","","TJK","2008","176.97"
"HFA_590","ALL","","TJK","2009","187.62"
"HFA_590","ALL","","TJK","2010","328.58"
"HFA_590","ALL","","TJK","2011","203.54"
"HFA_590","ALL","","TJK","2012","174.08"
"HFA_590","ALL","","TJK","2013","163.61"
"HFA_590","ALL","","TJK","2014","139.7"
"HFA_590","ALL","","TJK","2015","139.45"
"HFA_590","ALL","","TJK","2016","173.84"
"HFA_590","ALL","","TJK","2017","121.94"
"HFA_590","ALL","","TJK","2018","155.53"
"HFA_590","ALL","","UKR","1991","5403.1"
"HFA_590","ALL","","UKR","1992","5681.72"
"HFA_590","ALL","","UKR","1993","5228.14"
"HFA_590","ALL","","UKR","1994","5140.88"
"HFA_590","ALL","","UKR","1995","5152.87"
"HFA_590","ALL","","UKR","1996","5113.13"
"HFA_590","ALL","","UKR","1997","4291.53"
"HFA_590","ALL","","UKR","1998","4104.42"
"HFA_590","ALL","","UKR","1999","3987.01"
"HFA_590","ALL","","UKR","2000","3665.36"
"HFA_590","ALL","","UKR","2001","3028.68"
"HFA_590","ALL","","UKR","2002","2664.98"
"HFA_590","ALL","","UKR","2003","2182.73"
"HFA_590","ALL","","UKR","2004","1860.53"
"HFA_590","ALL","","UKR","2005","1536.28"
"HFA_590","ALL","","UKR","2006","1292.38"
"HFA_590","ALL","","UKR","2007","1093.66"
"HFA_590","ALL","","UKR","2008","961.93"
"HFA_590","ALL","","UKR","2009","806.94"
"HFA_590","ALL","","UKR","2010","726.98"
"HFA_590","ALL","","UKR","2011","650.51"
"HFA_590","ALL","","UKR","2012","576.84"
"HFA_590","ALL","","UKR","2013","561.71"
"HFA_590","ALL","","UKR","2014","460.37"
"HFA_590","ALL","","UKR","2015","483.89"
"HFA_590","ALL","","GBR","1980","421.02"
"HFA_590","ALL","","GBR","1981","409.39"
"HFA_590","ALL","","GBR","1982","373.91"
"HFA_590","ALL","","GBR","1983","345.73"
"HFA_590","ALL","","GBR","1984","338.77"
"HFA_590","ALL","","GBR","1985","320.8"
"HFA_590","ALL","","GBR","1986","317.8"
"HFA_590","ALL","","GBR","1987","304.4"
"HFA_590","ALL","","GBR","1988","302.13"
"HFA_590","ALL","","GBR","1989","292.95"
"HFA_590","ALL","","GBR","1990","284.14"
"HFA_590","ALL","","GBR","1991","274.1"
"HFA_590","ALL","","GBR","1992","264.49"
"HFA_590","ALL","","GBR","1993","265.36"
"HFA_590","ALL","","GBR","1994","253.9"
"HFA_590","ALL","","GBR","1995","243.8"
"HFA_590","ALL","","GBR","1996","251.82"
"HFA_590","ALL","","GBR","1997","247.11"
"HFA_590","ALL","","GBR","1998","250.92"
"HFA_590","ALL","","GBR","1999","246.31"
"HFA_590","ALL","","GBR","2000","235.94"
"HFA_590","ALL","","GBR","2001","236.17"
"HFA_590","ALL","","GBR","2002","232.57"
"HFA_590","ALL","","GBR","2003","222.73"
"HFA_590","ALL","","GBR","2004","213.15"
"HFA_590","ALL","","GBR","2005","207.84"
"HFA_590","ALL","","GBR","2006","201.78"
"HFA_590","ALL","","GBR","2007","192.4"
"HFA_590","ALL","","GBR","2008","183.13"
"HFA_590","ALL","","GBR","2009","181.06"
"HFA_590","ALL","","GBR","2010","178.82"
"HFA_590","ALL","","GBR","2011","177.93"
"HFA_590","ALL","","GBR","2012","177.59"
"HFA_590","ALL","","GBR","2013","184.59"
"HFA_590","ALL","","GBR","2014","184.59"
"HFA_590","ALL","","GBR","2015","187.21"
"HFA_590","ALL","","GBR","2016","187.1"
"HFA_590","ALL","","GBR","2017","202.52"
"HFA_590","ALL","","GBR","2018","210.15"
"HFA_590","ALL","","GBR","2019","229.24"
"HFA_590","ALL","","UZB","1999","2101.81"
"HFA_590","ALL","","UZB","2000","1471.3"
"HFA_590","ALL","","UZB","2001","1295.89"
"HFA_590","ALL","","UZB","2002","1355.59"
"HFA_590","ALL","","UZB","2003","1106.14"
"HFA_590","ALL","","UZB","2004","889.03"
"HFA_590","ALL","","UZB","2005","1072.55"
"HFA_590","ALL","","UZB","2006","948.68"
"HFA_590","ALL","","UZB","2007","779.32"
"HFA_590","ALL","","UZB","2008","794.9"
"HFA_590","ALL","","UZB","2009","562.27"
"HFA_590","ALL","","UZB","2010","551.31"
"HFA_590","ALL","","UZB","2011","549.4"
"HFA_590","ALL","","UZB","2012","395.73"
"HFA_590","ALL","","UZB","2013","378.21"
"HFA_590","ALL","","UZB","2014","334.01"
"HFA_590","ALL","","UZB","2015","357.62"
"HFA_590","ALL","","UZB","2016","280.18"
"HFA_590","ALL","","UZB","2017","509.15"
"HFA_590","ALL","","UZB","2018","469.06"
"HFA_590","ALL","","UZB","2019","123.77"
"HFA_590","ALL","","WHO_EURO","1991","2318.89"
"HFA_590","ALL","","WHO_EURO","1992","2280.63"
"HFA_590","ALL","","WHO_EURO","1993","2201.73"
"HFA_590","ALL","","WHO_EURO","1994","2225.12"
"HFA_590","ALL","","WHO_EURO","1995","2135.49"
